,GEOID,geometry,P_WrkAge,Pct_AO1,R_HiWageWk,D1B,D1C,D3A,D3AMM,D3APO,D3B,D4A,D5AR,D5CRI
2605,360610076001,"POLYGON ((-73.988714 40.748513, -73.98827 40.749148, -73.987973 40.749491, -73.98778 40.749772, -73.987294 40.750451, -73.986794 40.750241, -73.98442 40.749246, -73.984076 40.749102, -73.98456 40.748439, -73.985046 40.747773, -73.985496 40.747152, -73.985949 40.746536, -73.988305 40.747535, -73.989166 40.747895, -73.988714 40.748513))",0.903,0.038106236,729.0,63.43261217,1480.348068,30.93466037,23.97651591,5.672661621,51.29105722,0.0,923951.0,0.756963367
2606,360610076002,"POLYGON ((-73.990067 40.746659, -73.989617 40.747277, -73.989166 40.747895, -73.988305 40.747535, -73.985949 40.746536, -73.986393 40.745921, -73.986846 40.745301, -73.987298 40.744682, -73.988729 40.745286, -73.990518 40.746038, -73.990067 40.746659))",0.603,0.193548387,253.0,22.53211489,355.8196477,33.25692397,33.25692397,0.0,70.68898789,155.57,994592.0,0.814837269
2607,360610077001,"POLYGON ((-74.002523 40.739753, -74.001783 40.739439, -74.001282 40.739227, -74.0007 40.738981, -73.999684 40.738552, -74.000183 40.737865, -74.000647 40.73723, -74.001095 40.736564, -74.001463 40.737168, -74.001768 40.737675, -74.002033 40.73813, -74.002405 40.738761, -74.002789 40.739396, -74.002523 40.739753))",0.807,0.056581986,465.0,107.4454162,273.7964362,42.45948761,14.67499729,19.11545513,212.6741477,253.47,710747.0,0.58229218
2608,360610077002,"POLYGON ((-74.003874 40.738139, -74.003861 40.738395, -74.003446 40.738756, -74.003083 40.739077, -74.002789 40.739396, -74.002405 40.738761, -74.002033 40.73813, -74.001768 40.737675, -74.003866 40.737544, -74.003874 40.738139))",0.746,0.067099567,433.0,107.9956168,53.5315061,49.28385089,32.68335379,16.6004971,119.3733934,93.88,686707.0,0.562596981
2609,360610077003,"POLYGON ((-74.005774 40.737169, -74.005687 40.737552, -74.005591 40.738139, -74.005495 40.738754, -74.00539 40.739412, -74.005291 40.740024, -74.005158 40.740858, -74.005063 40.740818, -74.002744 40.739845, -74.002523 40.739753, -74.002789 40.739396, -74.003083 40.739077, -74.003446 40.738756, -74.003861 40.738395, -74.004175 40.738134, -74.00483 40.737548, -74.005534 40.736877, -74.00559 40.736917, -74.00564 40.736961, -74.005684 40.737009, -74.005721 40.73706, -74.005751 40.737113, -74.005774 40.737169))",0.703,0.214285714,649.0,116.2072176,143.8487402,45.89613225,37.72489253,8.171239713,346.0944277,140.82,725034.0,0.59399706
2614,360610232003,"POLYGON ((-73.942865 40.821542, -73.942411 40.822164, -73.939566 40.820965, -73.940022 40.820342, -73.940477 40.819721, -73.943322 40.820917, -73.942865 40.821542))",0.719,0.147395172,277.0,186.0535594,26.19291092,30.26274464,24.53525261,5.727492028,0.0,229.33,761276.0,0.623688967
2615,360610191001,"POLYGON ((-73.974714 40.800851, -73.972899 40.803383, -73.972657 40.803277, -73.9725 40.803217, -73.972356 40.803172, -73.970273 40.80236, -73.970047 40.802265, -73.968584 40.801636, -73.969046 40.800957, -73.969505 40.80033, -73.971009 40.800968, -73.97146 40.800334, -73.971924 40.799705, -73.972554 40.799953, -73.974247 40.800641, -73.974391 40.800703, -73.974714 40.800851))",0.698,0.083228247,449.0,153.5018338,12.78294244,54.33847394,12.27012638,32.70830204,210.1607043,162.28,591326.0,0.484454392
2616,360610056001,"POLYGON ((-73.987746 40.744066, -73.987298 40.744682, -73.985696 40.744008, -73.984078 40.743326, -73.984529 40.742708, -73.984977 40.742089, -73.985428 40.741471, -73.985879 40.740853, -73.986366 40.740187, -73.987982 40.740873, -73.987808 40.741127, -73.987529 40.741528, -73.987056 40.742142, -73.986597 40.742772, -73.988194 40.743451, -73.987746 40.744066))",0.799,0.132013201,645.0,81.00985113,1296.625073,29.50161972,29.36925788,0.132361839,59.79348554,0.0,980823.0,0.80355677
2617,360610164002,"POLYGON ((-73.945354 40.786638, -73.945323 40.786681, -73.94523 40.786809, -73.94477 40.787442, -73.944322 40.788056, -73.941937 40.787065, -73.942395 40.786438, -73.942855 40.785808, -73.943319 40.785174, -73.945696 40.786173, -73.945354 40.786638))",0.77,0.121306376,413.0,203.3192722,9.352244682,27.18750448,27.17745739,0.010047084,31.43532449,237.38,818682.0,0.670719858
2618,360610048005,"POLYGON ((-73.984441 40.733033, -73.983879 40.732797, -73.983646 40.732699, -73.983176 40.73334, -73.982753 40.733923, -73.981127 40.733242, -73.981562 40.732643, -73.982022 40.732012, -73.982564 40.731361, -73.984941 40.732347, -73.984441 40.733033))",0.682,0.134361233,514.0,129.0046136,644.1074922,33.69630857,32.52976947,1.1665391,0.0,226.65,762343.0,0.624563125
2619,360610043002,"POLYGON ((-73.994909 40.723036, -73.994153 40.722723, -73.993259 40.722353, -73.993523 40.721632, -73.993669 40.721256, -73.993795 40.720937, -73.994706 40.721308, -73.995464 40.721619, -73.994909 40.723036))",0.819,0.033730159,387.0,131.7338028,91.61343597,33.59966914,33.59966914,0.0,0.0,215.92,739228.0,0.605625749
2620,360610032002,"POLYGON ((-73.985753 40.726988, -73.983535 40.726053, -73.983958 40.725473, -73.986176 40.726409, -73.985753 40.726988))",0.834,0.0,258.0,128.3033592,70.8234543,22.71918524,0.073030089,15.13944897,164.2282998,232.01,788484.0,0.645979607
2621,360610006001,"POLYGON ((-73.992562 40.714388, -73.992134 40.71442, -73.991225 40.714487, -73.990755 40.714554, -73.99022 40.714405, -73.990201 40.714052, -73.990125 40.713382, -73.989971 40.712646, -73.991665 40.712514, -73.992267 40.712468, -73.992392 40.713191, -73.992468 40.713857, -73.992562 40.714388))",0.631,0.133443163,319.0,164.3976315,44.08756508,37.58122677,26.45034878,11.13087799,355.3967201,227.99,789433.0,0.646757092
2622,360610088002,"POLYGON ((-73.974516 40.749117, -73.97407 40.749735, -73.972692 40.749157, -73.972824 40.748973, -73.972979 40.74876, -73.973141 40.748538, -73.973592 40.747919, -73.97497 40.748502, -73.974516 40.749117))",0.625,0.232876712,610.0,307.7044576,154.919973,26.60692547,14.42270291,0.0,0.0,199.83,1084353.0,0.888375572
2623,360610081004,"POLYGON ((-73.999684 40.738552, -73.999185 40.739243, -73.998961 40.739148, -73.996337 40.738044, -73.99684 40.737361, -73.99922 40.738358, -73.999684 40.738552))",0.743,0.214358974,573.0,300.199379,121.0263262,10.2251006,1.016096835,0.0,0.0,0.0,729552.0,0.597698513
2624,360610026011,"POLYGON ((-73.980168 40.722283, -73.979726 40.72289, -73.979281 40.723505, -73.976893 40.722498, -73.977346 40.721885, -73.977364 40.721861, -73.977683 40.72142, -73.977788 40.721277, -73.978016 40.720966, -73.978231 40.720674, -73.980607 40.721678, -73.980168 40.722283))",0.777,0.148771022,533.0,146.8747125,18.89039432,36.02406085,0.0,36.02406085,97.15580154,177.03,830145.0,0.680111125
2625,360610219003,"POLYGON ((-73.956931 40.817545, -73.955803 40.817061, -73.955587 40.817419, -73.955529 40.817629, -73.955294 40.81848, -73.953281 40.817633, -73.95319 40.817595, -73.953562 40.817083, -73.954089 40.816361, -73.954547 40.815737, -73.956185 40.816428, -73.957378 40.816933, -73.956931 40.817545))",0.536,0.147514262,320.0,259.5187632,5.214819732,38.90948071,2.543599193,36.36588152,260.7931348,230.67,758594.0,0.62149169
2626,360610253002,"POLYGON ((-73.937982 40.843501, -73.937518 40.844137, -73.937145 40.84398, -73.936126 40.84355, -73.93659 40.842915, -73.937028 40.842314, -73.93842 40.842902, -73.937982 40.843501))",0.659,0.205992509,261.0,481.2987758,25.93825738,25.74223061,10.21027633,15.53195428,122.9665535,190.44,660375.0,0.541024019
2627,360610229003,"POLYGON ((-73.950453 40.82643, -73.94996 40.827104, -73.947117 40.825904, -73.947604 40.825233, -73.948099 40.824563, -73.95094 40.825757, -73.950453 40.82643))",0.667,0.072312084,487.0,239.3112689,24.02619457,26.45152942,11.56023007,14.89129934,110.6242052,0.0,657143.0,0.538376146
2628,360610036022,"POLYGON ((-73.992326 40.724909, -73.992209 40.725231, -73.992132 40.725445, -73.992061 40.725642, -73.991794 40.726391, -73.98987 40.725582, -73.990345 40.724928, -73.99082 40.724275, -73.988451 40.723277, -73.988643 40.722933, -73.989392 40.723174, -73.990274 40.723426, -73.991022 40.723649, -73.991256 40.723723, -73.992604 40.724136, -73.992326 40.724909))",0.771,0.143067847,570.0,141.5990822,73.53326706,45.0331351,34.75757924,10.27555585,236.7264073,221.28,715794.0,0.586427025
2629,360610183006,"POLYGON ((-73.971296 40.79533, -73.970836 40.795963, -73.969415 40.795361, -73.96987 40.794736, -73.970368 40.794051, -73.971788 40.794651, -73.971296 40.79533))",0.771,0.0,315.0,104.4498639,44.51089276,37.52634299,26.16006145,2.375598917,113.4939098,179.71,698912.0,0.572596145
2630,360610175001,"POLYGON ((-73.981932 40.790548, -73.980109 40.79313, -73.979885 40.793046, -73.979715 40.792978, -73.977691 40.792164, -73.975989 40.791438, -73.976449 40.790814, -73.976904 40.790186, -73.977433 40.790411, -73.978707 40.790952, -73.979395 40.791245, -73.979862 40.790614, -73.980357 40.789941, -73.981595 40.790384, -73.981766 40.790455, -73.981932 40.790548))",0.507,0.290386521,567.0,228.0357956,22.5602824,38.49662162,6.047214454,20.33673893,216.3482257,205.19,650996.0,0.533340106
2631,360610195001,"POLYGON ((-73.972899 40.803383, -73.97195 40.804708, -73.971133 40.805802, -73.970841 40.805685, -73.970693 40.80563, -73.968559 40.804853, -73.968048 40.804684, -73.966701 40.804169, -73.967142 40.803568, -73.967585 40.802932, -73.96912 40.803563, -73.96956 40.802938, -73.970047 40.802265, -73.970273 40.80236, -73.972356 40.803172, -73.9725 40.803217, -73.972657 40.803277, -73.972899 40.803383))",0.617,0.221957041,457.0,87.93007688,27.12736414,63.87966443,21.27943432,33.26121776,316.8206211,158.25,552918.0,0.452987952
2632,360610157002,"POLYGON ((-73.978293 40.778095, -73.976315 40.77726, -73.97614 40.777186, -73.975461 40.776899, -73.975955 40.77622, -73.976645 40.776509, -73.9788 40.77741, -73.978293 40.778095))",0.648,0.17184265,539.0,265.5466484,100.5600273,25.39228285,6.894921738,18.49736112,109.0820635,175.69,685731.0,0.561797375
2633,360610106013,"POLYGON ((-73.963412 40.757637, -73.962925 40.758309, -73.962116 40.75797, -73.961636 40.757768, -73.960671 40.757364, -73.961158 40.756688, -73.961885 40.756994, -73.962524 40.757263, -73.96296 40.757446, -73.963412 40.757637))",0.504,0.344916345,428.0,298.09499,43.1453275,14.38258388,0.0,6.965651867,139.4596444,274.93,897865.0,0.735591946
2634,360610118002,"POLYGON ((-73.962145 40.767631, -73.962014 40.767812, -73.961544 40.767613, -73.961403 40.767554, -73.961196 40.767467, -73.960497 40.767172, -73.959777 40.766868, -73.960233 40.76624, -73.96165 40.766839, -73.961883 40.766937, -73.96247 40.767185, -73.962145 40.767631))",0.378,0.2406639,458.0,198.1581366,106.6100189,26.95678041,26.95678041,0.0,0.0,134.11,887516.0,0.727113342
2635,360610216002,"POLYGON ((-73.954394 40.800659, -73.952458 40.799843, -73.952408 40.799, -73.954854 40.800031, -73.954394 40.800659))",0.817,0.061465721,251.0,188.7263194,12.94945521,38.34447666,29.33398292,9.010493747,0.0,264.2,630193.0,0.516296876
2636,360610095001,"POLYGON ((-73.993813 40.746618, -73.993359 40.747235, -73.99291 40.747855, -73.992463 40.748469, -73.989617 40.747277, -73.990067 40.746659, -73.990518 40.746038, -73.990968 40.745421, -73.991145 40.745177, -73.991419 40.744802, -73.994262 40.746004, -73.993813 40.746618))",0.761,0.15862069,475.0,82.18005443,1507.167154,28.96156413,17.18070164,0.0,0.0,0.0,843573.0,0.691112254
2637,360610243011,"POLYGON ((-73.93933 40.836567, -73.9393 40.836607, -73.93884 40.837229, -73.938343 40.837909, -73.936691 40.837193, -73.937023 40.836469, -73.937383 40.83569, -73.938813 40.836275, -73.939375 40.836505, -73.93933 40.836567))",0.586,0.119047619,232.0,257.0764858,34.47787648,34.3073394,9.047664178,25.25967522,195.1437763,0.0,721490.0,0.591093575
2638,360610253003,"POLYGON ((-73.937494 40.841679, -73.937028 40.842314, -73.935567 40.841713, -73.935595 40.841679, -73.935718 40.8415, -73.936041 40.841068, -73.936464 40.840482, -73.937929 40.841087, -73.937494 40.841679))",0.765,0.290213723,308.0,580.6686484,48.40444985,38.84584585,24.17826572,14.66758014,157.7319966,139.48,635279.0,0.520463673
2639,360610263004,"POLYGON ((-73.94038 40.845706, -73.940241 40.846048, -73.940061 40.846519, -73.939874 40.846976, -73.939779 40.84721, -73.938235 40.84691, -73.938098 40.846951, -73.937313 40.846623, -73.937809 40.845948, -73.938262 40.8453, -73.938486 40.844982, -73.938731 40.844636, -73.938855 40.844679, -73.939221 40.84483, -73.940518 40.845369, -73.94038 40.845706))",0.739,0.349186483,344.0,182.447812,38.43803417,43.20373401,23.45086175,19.75287226,207.0612667,135.45,714443.0,0.585320194
2640,360610269003,"POLYGON ((-73.932337 40.848735, -73.931917 40.849309, -73.931472 40.849921, -73.930013 40.849314, -73.930466 40.848697, -73.930621 40.848481, -73.930884 40.848119, -73.931161 40.84774, -73.931393 40.847428, -73.932849 40.848038, -73.932337 40.848735))",0.693,0.362445415,106.0,118.0569206,74.52418479,30.77833176,13.37271916,17.37350557,231.523996,0.0,823219.0,0.674436876
2641,360610277004,"POLYGON ((-73.928411 40.856606, -73.928266 40.856808, -73.927396 40.857152, -73.927085 40.85697, -73.926988 40.856923, -73.926899 40.856859, -73.926823 40.85678, -73.926768 40.856688, -73.926738 40.856589, -73.926735 40.856488, -73.926758 40.856391, -73.926802 40.856305, -73.926863 40.85623, -73.927319 40.855598, -73.928716 40.856182, -73.928411 40.856606))",0.523,0.213567839,167.0,230.7069018,6.071234259,36.67267555,24.6408412,12.03183435,348.8064106,99.24,637687.0,0.52243647
2642,360610287002,"POLYGON ((-73.930023 40.863087, -73.930015 40.863304, -73.930002 40.863412, -73.929946 40.86353, -73.929881 40.863648, -73.929812 40.863759, -73.929734 40.863872, -73.929652 40.863978, -73.929562 40.864083, -73.929466 40.864185, -73.929364 40.864284, -73.929256 40.864378, -73.929143 40.864469, -73.9289 40.864639, -73.928206 40.863614, -73.927766 40.862926, -73.928599 40.862614, -73.929694 40.862215, -73.930003 40.862103, -73.92994 40.86255, -73.929968 40.862656, -73.929991 40.862763, -73.930018 40.862979, -73.930023 40.863087))",0.717,0.170434783,365.0,210.4839129,2.801116712,22.58057118,15.45992819,7.120642995,56.94000305,0.0,646477.0,0.529637834
2643,360610291001,"POLYGON ((-73.924385 40.865365, -73.922498 40.866064, -73.921884 40.8651, -73.923767 40.864403, -73.924385 40.865365))",0.707,0.196946565,282.0,321.8919794,3.465344276,5.621097961,0.0,5.621097961,0.0,360.76,653158.0,0.535111363
2644,360610001001,"MULTIPOLYGON (((-74.040747 40.700167, -74.04073 40.700193, -74.040697 40.700215, -74.040648 40.700214, -74.040612 40.700201, -74.040569 40.700188, -74.040528 40.700176, -74.040496 40.700162, -74.04046 40.700149, -74.040415 40.700126, -74.040376 40.700112, -74.040329 40.700101, -74.040283 40.700111, -74.040249 40.700117, -74.040187 40.700114, -74.040153 40.700103, -74.040121 40.700101, -74.040082 40.700092, -74.040048 40.700074, -74.040022 40.700061, -74.039994 40.700041, -74.039966 40.700018, -74.039934 40.699994, -74.0399 40.699981, -74.039859 40.699966, -74.039825 40.699955, -74.039783 40.699952, -74.039745 40.69995, -74.039713 40.699928, -74.039689 40.699899, -74.039665 40.699873, -74.039622 40.699856, -74.039586 40.699853, -74.039547 40.699843, -74.039511 40.699816, -74.039477 40.699782, -74.039428 40.699763, -74.039381 40.69975, -74.03933 40.699727, -74.039287 40.699708, -74.039255 40.699687, -74.039163 40.699677, -74.039121 40.699671, -74.039075 40.699668, -74.039024 40.699662, -74.03899 40.699662, -74.038936 40.699655, -74.038893 40.699625, -74.03888 40.699602, -74.038838 40.699562, -74.038815 40.699532, -74.038802 40.699487, -74.038796 40.699439, -74.038783 40.699406, -74.038772 40.699398, -74.038759 40.699368, -74.038742 40.699335, -74.038723 40.699302, -74.038697 40.699279, -74.038664 40.699263, -74.038632 40.699239, -74.038598 40.69921, -74.038561 40.699193, -74.038533 40.699172, -74.03851 40.699147, -74.038494 40.699115, -74.038498 40.699074, -74.038467 40.699017, -74.038459 40.698981, -74.038463 40.698924, -74.038467 40.69887, -74.038455 40.698825, -74.038435 40.698792, -74.038396 40.698729, -74.03838 40.698714, -74.038368 40.698687, -74.038372 40.698669, -74.038392 40.698666, -74.03842 40.698665, -74.038453 40.698681, -74.038505 40.698702, -74.038527 40.698712, -74.038569 40.69873, -74.038606 40.698718, -74.038623 40.698698, -74.038603 40.698677, -74.038621 40.698671, -74.038634 40.698667, -74.038653 40.698663, -74.038681 40.69866, -74.038712 40.698654, -74.038744 40.698637, -74.03878 40.698636, -74.038827 40.698624, -74.038879 40.698611, -74.038925 40.698607, -74.03896 40.698595, -74.039006 40.698594, -74.039061 40.698597, -74.039115 40.698592, -74.039168 40.698595, -74.039205 40.698604, -74.039245 40.698614, -74.039285 40.698632, -74.039317 40.698665, -74.039341 40.698684, -74.039365 40.698709, -74.039376 40.698731, -74.039411 40.698737, -74.039438 40.698739, -74.039469 40.698752, -74.039488 40.698777, -74.039508 40.69878, -74.039538 40.698787, -74.039585 40.69879, -74.039632 40.69879, -74.039651 40.698795, -74.03967 40.698775, -74.039931 40.69859, -74.040078 40.698715, -74.040234 40.698833, -74.040215 40.698854, -74.040145 40.698897, -74.040096 40.698934, -74.040059 40.698907, -74.040044 40.698903, -74.040028 40.698898, -74.039986 40.698887, -74.039951 40.698882, -74.03991 40.698883, -74.039868 40.698893, -74.039824 40.698911, -74.039798 40.698937, -74.039796 40.698977, -74.039817 40.699009, -74.039846 40.699032, -74.039863 40.699045, -74.039899 40.699068, -74.039948 40.699098, -74.03998 40.699124, -74.04007 40.699172, -74.040158 40.699197, -74.040186 40.699215, -74.04019 40.699245, -74.04019 40.699278, -74.040211 40.699315, -74.040243 40.699333, -74.040278 40.699351, -74.040316 40.699365, -74.040351 40.699375, -74.040402 40.699393, -74.040426 40.699413, -74.040438 40.699438, -74.040455 40.699467, -74.040467 40.699493, -74.040466 40.699528, -74.04047 40.699558, -74.040484 40.699595, -74.040512 40.699627, -74.040531 40.699657, -74.040553 40.69968, -74.040578 40.69971, -74.0406 40.699739, -74.040612 40.699766, -74.040617 40.699803, -74.040615 40.699828, -74.040624 40.69986, -74.040644 40.699883, -74.040663 40.699907, -74.040674 40.699935, -74.040674 40.699962, -74.040684 40.699983, -74.040687 40.70001, -74.040691 40.70005, -74.040702 40.700071, -74.040719 40.700096, -74.04074 40.700131, -74.040747 40.700167)), ((-74.047207 40.690893, -74.047192 40.690926, -74.047187 40.690937, -74.047149 40.690985, -74.047099 40.691018, -74.047041 40.691041, -74.046965 40.691051, -74.046536 40.691076, -74.046487 40.691078, -74.046309 40.69109, -74.046177 40.691092, -74.046164 40.691098, -74.046143 40.691123, -74.046113 40.691125, -74.045982 40.691109, -74.04597 40.691103, -74.045427 40.690895, -74.045034 40.690731, -74.04457 40.690559, -74.043885 40.690185, -74.043863 40.690166, -74.043455 40.68963, -74.043499 40.689172, -74.043619 40.68876, -74.043942 40.688569, -74.043958 40.688567, -74.044132 40.688538, -74.044349 40.688508, -74.044445 40.688526, -74.044717 40.688576, -74.044792 40.68859, -74.045074 40.688735, -74.04537 40.688878, -74.046248 40.689319, -74.046485 40.689589, -74.046911 40.690082, -74.046922 40.690096, -74.047183 40.690411, -74.04715 40.690427, -74.047041 40.690483, -74.047031 40.69056, -74.047027 40.690589, -74.047048 40.690627, -74.047146 40.690715, -74.04719 40.690786, -74.047196 40.690795, -74.047207 40.690843, -74.047207 40.690893)))",0.0,0.0,67.0,0.0,0.0,30.41664456,0.0,30.41664456,266.9292794,-99999.0,90177.0,0.073879119
