"","X","GEOID","geometry","P_WrkAge","Pct_AO1","R_HiWageWk","D1B","D1C","D3A","D3AMM","D3APO","D3B","D4A","D5AR","D5CRI","D1C_Cat","D3B_Cat"
"46",2591,360610066001,"POLYGON ((-73.98041 40.742587, -73.979972 40.742402, -73.978652 40.741847, -73.978168 40.741643, -73.978616 40.741026, -73.979466 40.741384, -73.980859 40.74197, -73.98041 40.742587))",0.933,0.303983229,0.0952073930797335,0.232759898021716,0.0242316915034519,0.0978430997896415,0,0,0,0.989372229562134,0.677263350379567,0.67726335,"Medium","Low"
"47",2592,360610066002,"POLYGON ((-73.980859 40.74197, -73.979466 40.741384, -73.978616 40.741026, -73.979077 40.740393, -73.979912 40.740751, -73.981312 40.741351, -73.980859 40.74197))",0.519,0.094537815,0.0855362131957877,0.286114027158602,0.012355275907755,0.360227872380564,0.706362238515395,0.00128155318059027,0,0.989571034617276,0.700090611026362,0.700090611,"Low","Low"
"48",2593,360610066003,"POLYGON ((-73.981622 40.740924, -73.981312 40.741351, -73.979912 40.740751, -73.979077 40.740393, -73.979304 40.740078, -73.979518 40.739784, -73.980052 40.74001, -73.980333 40.740129, -73.981461 40.740605, -73.981762 40.740733, -73.981622 40.740924))",0.81,0.107758621,0.12314635718891,0.323559954795462,0.0200664242035257,0.129357563280112,0.083517595200176,0.000956343017756028,0,0.990564862273648,0.698964936973723,0.698964937,"Medium","Low"
"49",2594,360610067002,"POLYGON ((-74.005269 40.728853, -74.005224 40.729334, -74.005138 40.729519, -74.003956 40.729857, -74.002469 40.730324, -74.001684 40.730581, -74.001797 40.730385, -74.002139 40.729796, -74.002203 40.729654, -74.002301 40.729445, -74.00251 40.729, -74.002772 40.728445, -74.002808 40.728365, -74.003128 40.728394, -74.005314 40.728605, -74.005269 40.728853))",0.804,0.098752599,0.142918547173866,0.203824834995702,0.0344581417013162,0.25767774950446,0.416260794525323,0.0691264950077115,0.0121310082407816,0.990087809189042,0.587841900963623,0.587841901,"Medium","Medium"
"50",2595,360610067003,"POLYGON ((-74.004688 40.730321, -74.00446 40.730719, -74.004626 40.731003, -74.004223 40.731128, -74.003844 40.731799, -74.003791 40.731893, -74.003554 40.732224, -74.003447 40.732021, -74.003299 40.731743, -74.003139 40.731465, -74.002943 40.731136, -74.002819 40.730913, -74.002469 40.730324, -74.003956 40.729857, -74.005138 40.729519, -74.004688 40.730321))",0.904,0.082352941,0.0928433268858801,0.140567257027431,0.0439047287458616,0.21386418163487,0.414967859928212,0.0366372435927133,0,0.989080642227281,0.556290256774936,0.556290257,"High","Low"
"51",2596,360610067004,"POLYGON ((-74.006973 40.729495, -74.006857 40.730228, -74.006737 40.730947, -74.006624 40.731669, -74.005783 40.731592, -74.005706 40.731627, -74.005107 40.731836, -74.003612 40.732324, -74.003471 40.732373, -74.003554 40.732224, -74.003791 40.731893, -74.003844 40.731799, -74.004223 40.731128, -74.004626 40.731003, -74.00446 40.730719, -74.004688 40.730321, -74.005138 40.729519, -74.005224 40.729334, -74.005269 40.728853, -74.005314 40.728605, -74.00709 40.728772, -74.006973 40.729495))",0.882,0.216356108,0.137330754352031,0.114087391466783,0.0477611022624388,0.235935406339069,0.436458817606571,0.0255527570385751,0,0.990286614244185,0.560867506361615,0.560867506,"High","Low"
"52",2597,360610068001,"POLYGON ((-73.985428 40.741471, -73.984977 40.742089, -73.984529 40.742708, -73.984078 40.743326, -73.982462 40.742645, -73.982912 40.742026, -73.98324 40.741575, -73.983259 40.741548, -73.983362 40.741408, -73.983812 40.74079, -73.984261 40.740172, -73.985879 40.740853, -73.985428 40.741471))",0.832,0.078740157,0.103374167203954,0.0704990409500911,0.183818541332221,0.228081201659196,0.616164487250381,0,0.019989631422805,0.990008267405052,0.803542841974698,0.803542842,"Very High","Medium"
"53",2598,360610068003,"POLYGON ((-73.987302 40.738903, -73.986849 40.739522, -73.985232 40.73884, -73.984514 40.738537, -73.98448 40.738523, -73.983632 40.738165, -73.984082 40.737546, -73.984981 40.737927, -73.985675 40.738219, -73.986425 40.738535, -73.986854 40.738714, -73.987302 40.738903))",0.733,0.241469816,0.109176875134322,0.282280486397995,0.0520579829859157,0.239926963477408,0.556099058676052,0.0429110919647365,0.033453138518557,0.989836042151019,0.76315949015322,0.76315949,"High","Very High"
"54",2599,360610069001,"POLYGON ((-74.008925 40.731155, -74.008784 40.731873, -74.008634 40.732643, -74.007523 40.732852, -74.006407 40.733054, -74.006501 40.732426, -74.006571 40.731995, -74.006624 40.731669, -74.006737 40.730947, -74.006857 40.730228, -74.008201 40.73035, -74.00907 40.730434, -74.008925 40.731155))",0.717,0.31377551,0.237911025145068,0.0890781209812161,0.0774255747276051,0.198320890293356,0.332299567819971,0.0438969781102767,0.0148083158067252,0.98987576363818,0.577639558185223,0.577639558,"Very High","Medium"
"55",2600,360610071003,"POLYGON ((-74.001095 40.736564, -74.000647 40.73723, -74.000184 40.737035, -73.9991 40.736578, -73.998461 40.736308, -73.997805 40.736032, -73.998274 40.735391, -73.998556 40.735002, -73.998714 40.734784, -73.999188 40.734134, -73.999555 40.733611, -73.999653 40.73407, -73.999973 40.734688, -74.000356 40.735307, -74.000722 40.735926, -74.001095 40.736564))",0.557,0.270983213,0.0569525037610144,0.091168308272689,0.108713769131172,0.218687656095771,0.389689002699912,0.0611503116155835,0.0128803487496471,0.990246793947354,0.56692681152415,0.566926812,"Very High","Medium"
"56",2601,360610072001,"POLYGON ((-73.980853 40.747751, -73.979238 40.747068, -73.979433 40.746801, -73.979724 40.746402, -73.981361 40.747145, -73.980853 40.747751))",0.649,0.173151751,0.0971416290565227,0.358501230845758,0.0212331393981082,0.236001657356157,0.462269351329805,0,0,0.989968545917891,0.912589033935714,0.912589034,"Medium","Low"
"57",2602,360610073002,"POLYGON ((-74.006294 40.733742, -74.004561 40.73401, -74.004277 40.733391, -74.005866 40.733147, -74.006407 40.733054, -74.006294 40.733742))",0.688,0.332688588,0.0674833440790888,0.325061589690155,0.0477229431149072,0.148509543412289,0.362949687151883,0.0178281944331438,0,0.989319168769584,0.55120588037706,0.55120588,"High","Low"
"58",2603,360610073003,"POLYGON ((-74.006571 40.731995, -74.006501 40.732426, -74.006407 40.733054, -74.005866 40.733147, -74.004277 40.733391, -74.003976 40.732915, -74.003612 40.732324, -74.005107 40.731836, -74.005706 40.731627, -74.005783 40.731592, -74.006624 40.731669, -74.006571 40.731995))",0.802,0.128275862,0.122286696754782,0.162113035499065,0.028401627889868,0.233712117605818,0.594957063151493,0.0169745786098376,0.0238937000134999,0.989782981358469,0.575502088313799,0.575502088,"Medium","High"
"59",2604,360610073004,"POLYGON ((-74.004748 40.73466, -74.003154 40.734896, -74.00297 40.734252, -74.002798 40.733726, -74.002789 40.733617, -74.002572 40.733372, -74.002124 40.732841, -74.003471 40.732373, -74.003612 40.732324, -74.003976 40.732915, -74.004277 40.733391, -74.004561 40.73401, -74.004748 40.73466))",0.768,0.132054176,0.120137545669461,0.200951403346427,0.0432657917192206,0.347747161531183,0.63110821418771,0.0838451865265314,0.0280629290007043,0.988086814570909,0.514804170401163,0.51480417,"High","High"
"60",2605,360610076001,"POLYGON ((-73.988714 40.748513, -73.98827 40.749148, -73.987973 40.749491, -73.98778 40.749772, -73.987294 40.750451, -73.986794 40.750241, -73.98442 40.749246, -73.984076 40.749102, -73.98456 40.748439, -73.985046 40.747773, -73.985496 40.747152, -73.985949 40.746536, -73.988305 40.747535, -73.989166 40.747895, -73.988714 40.748513))",0.903,0.038106236,0.156673114119923,0.0783441922899537,0.61297751527838,0.202556922603637,0.424126085821539,0.0467693955705177,0.0096967347886049,0.988086814570909,0.756963367256485,0.756963367,"Very High","Low"
"61",2606,360610076002,"POLYGON ((-73.990067 40.746659, -73.989617 40.747277, -73.989166 40.747895, -73.988305 40.747535, -73.985949 40.746536, -73.986393 40.745921, -73.986846 40.745301, -73.987298 40.744682, -73.988729 40.745286, -73.990518 40.746038, -73.990067 40.746659))",0.603,0.193548387,0.0543735224586288,0.0278289082106626,0.147336594851674,0.2177628619178,0.58828935124714,0,0.0133639742519668,0.989623996600157,0.814837268823089,0.814837269,"Very High","Medium"
"62",2607,360610077001,"POLYGON ((-74.002523 40.739753, -74.001783 40.739439, -74.001282 40.739227, -74.0007 40.738981, -73.999684 40.738552, -74.000183 40.737865, -74.000647 40.73723, -74.001095 40.736564, -74.001463 40.737168, -74.001768 40.737675, -74.002033 40.73813, -74.002405 40.738761, -74.002789 40.739396, -74.002523 40.739753))",0.807,0.056581986,0.0999355254674404,0.132703416420678,0.113372701178782,0.278020286718566,0.259589390861143,0.157601200673741,0.040206712795839,0.990591343265088,0.582292180415893,0.58229218,"Very High","Very High"
"63",2608,360610077002,"POLYGON ((-74.003874 40.738139, -74.003861 40.738395, -74.003446 40.738756, -74.003083 40.739077, -74.002789 40.739396, -74.002405 40.738761, -74.002033 40.73813, -74.001768 40.737675, -74.003866 40.737544, -74.003874 40.738139))",0.746,0.067099567,0.0930582419944122,0.133382956804242,0.0221661447787882,0.322705504147577,0.578143336859541,0.136866125182391,0.0225679133820669,0.98901443974868,0.562596980834047,0.562596981,"Medium","High"
"64",2609,360610077003,"POLYGON ((-74.005774 40.737169, -74.005687 40.737552, -74.005591 40.738139, -74.005495 40.738754, -74.00539 40.739412, -74.005291 40.740024, -74.005158 40.740858, -74.005063 40.740818, -74.002744 40.739845, -74.002523 40.739753, -74.002789 40.739396, -74.003083 40.739077, -74.003446 40.738756, -74.003861 40.738395, -74.004175 40.738134, -74.00483 40.737548, -74.005534 40.736877, -74.00559 40.736917, -74.00564 40.736961, -74.005684 40.737009, -74.005721 40.73706, -74.005751 40.737113, -74.005774 40.737169))",0.703,0.214285714,0.139479905437352,0.14352492022141,0.0595643992448682,0.300523076600034,0.667324271251349,0.0673694233803869,0.0654302340235695,0.989478252337565,0.593997060466884,0.59399706,"High","Very High"
"65",2614,360610232003,"POLYGON ((-73.942865 40.821542, -73.942411 40.822164, -73.939566 40.820965, -73.940022 40.820342, -73.940477 40.819721, -73.943322 40.820917, -73.942865 40.821542))",0.719,0.147395172,0.0595314850634,0.229790565691974,0.010845871859948,0.198157288636756,0.434009707381293,0.0472214558493791,0,0.990352816722786,0.623688966591895,0.623688967,"Low","Low"
"66",2615,360610191001,"POLYGON ((-73.974714 40.800851, -73.972899 40.803383, -73.972657 40.803277, -73.9725 40.803217, -73.972356 40.803172, -73.970273 40.80236, -73.970047 40.802265, -73.968584 40.801636, -73.969046 40.800957, -73.969505 40.80033, -73.971009 40.800968, -73.97146 40.800334, -73.971924 40.799705, -73.972554 40.799953, -73.974247 40.800641, -73.974391 40.800703, -73.974714 40.800851))",0.698,0.083228247,0.0964968837309263,0.189586661697897,0.00529311752026265,0.355802647535721,0.217049078090388,0.269670151113132,0.039731538459864,0.989690297888427,0.484454392176975,0.484454392,"Low","Very High"
"67",2616,360610056001,"POLYGON ((-73.987746 40.744066, -73.987298 40.744682, -73.985696 40.744008, -73.984078 40.743326, -73.984529 40.742708, -73.984977 40.742089, -73.985428 40.741471, -73.985879 40.740853, -73.986366 40.740187, -73.987982 40.740873, -73.987808 40.741127, -73.987529 40.741528, -73.987056 40.742142, -73.986597 40.742772, -73.988194 40.743451, -73.987746 40.744066))",0.799,0.132013201,0.138620245003224,0.100053444706016,0.536902119627172,0.193173522218501,0.519519534651513,0.0010912837077599,0.011304145455235,0.988086814570909,0.803556769528479,0.80355677,"Very High","Medium"
"68",2617,360610164002,"POLYGON ((-73.945354 40.786638, -73.945323 40.786681, -73.94523 40.786809, -73.94477 40.787442, -73.944322 40.788056, -73.941937 40.787065, -73.942395 40.786438, -73.942855 40.785808, -73.943319 40.785174, -73.945696 40.786173, -73.945354 40.786638))",0.77,0.121306376,0.0887599398237696,0.251115059156017,0.00387254580957632,0.178020937513897,0.480748273380074,8.28351975352594e-05,0.00594294641394928,0.990432358506776,0.670719857906181,0.670719858,"Low","Low"
"69",2618,360610048005,"POLYGON ((-73.984441 40.733033, -73.983879 40.732797, -73.983646 40.732699, -73.983176 40.73334, -73.982753 40.733923, -73.981127 40.733242, -73.981562 40.732643, -73.982022 40.732012, -73.982564 40.731361, -73.984941 40.732347, -73.984441 40.733033))",0.682,0.134361233,0.110466365785515,0.159330696126519,0.266709849308862,0.220639906351161,0.57542654861851,0.00961776539154084,0,0.990326335731345,0.62456312540861,0.624563125,"Very High","Low"
"70",2619,360610043002,"POLYGON ((-73.994909 40.723036, -73.994153 40.722723, -73.993259 40.722353, -73.993523 40.721632, -73.993669 40.721256, -73.993795 40.720937, -73.994706 40.721308, -73.995464 40.721619, -73.994909 40.723036))",0.819,0.033730159,0.0831721470019342,0.162701456310687,0.0379349813472419,0.220007121464925,0.594352249123211,0,0,0.990220312955914,0.605625748606016,0.605625749,"Medium","Low"
"71",2620,360610032002,"POLYGON ((-73.985753 40.726988, -73.983535 40.726053, -73.983958 40.725473, -73.986176 40.726409, -73.985753 40.726988))",0.834,0,0.0554480980012895,0.158464592592732,0.0293263361358647,0.148762850189209,0.00129184598425538,0.124820221071599,0.0310478737280373,0.990379297714226,0.645979606784193,0.645979607,"Medium","Very High"
"72",2621,360610006001,"POLYGON ((-73.992562 40.714388, -73.992134 40.71442, -73.991225 40.714487, -73.990755 40.714554, -73.99022 40.714405, -73.990201 40.714052, -73.990125 40.713382, -73.989971 40.712646, -73.991665 40.712514, -73.992267 40.712468, -73.992392 40.713191, -73.992468 40.713857, -73.992562 40.714388))",0.631,0.133443163,0.0685579196217494,0.203043816321666,0.0182556296600728,0.246077944646936,0.467886282510173,0.0917707542847776,0.0671888614962292,0.990339576227065,0.646757091992312,0.646757092,"Low","Very High"
"73",2622,360610088002,"POLYGON ((-73.974516 40.749117, -73.97407 40.749735, -73.972692 40.749157, -73.972824 40.748973, -73.972979 40.74876, -73.973141 40.748538, -73.973592 40.747919, -73.97497 40.748502, -73.974516 40.749117))",0.625,0.232876712,0.131098216204599,0.380038853359589,0.0641487378335497,0.174219366842447,0.255126497742483,0,0,0.990061328197602,0.88837557205379,0.888375572,"Very High","Low"
"74",2623,360610081004,"POLYGON ((-73.999684 40.738552, -73.999185 40.739243, -73.998961 40.739148, -73.996337 40.738044, -73.99684 40.737361, -73.99922 40.738358, -73.999684 40.738552))",0.743,0.214358974,0.12314635718891,0.370769499617482,0.0501141713364581,0.0669528899323941,0.0179739698237167,0,0,0.988086814570909,0.59769851270111,0.597698513,"High","Low"
"75",2624,360610026011,"POLYGON ((-73.980168 40.722283, -73.979726 40.72289, -73.979281 40.723505, -73.976893 40.722498, -73.977346 40.721885, -73.977364 40.721861, -73.977683 40.72142, -73.977788 40.721277, -73.978016 40.720966, -73.978231 40.720674, -73.980607 40.721678, -73.980168 40.722283))",0.777,0.148771022,0.114549752847625,0.1814016532662,0.00782207051382623,0.235881784968249,0,0.29700758912058,0.0183676081517844,0.989836042151019,0.680111125493814,0.680111125,"Low","Medium"
"76",2625,360610219003,"POLYGON ((-73.956931 40.817545, -73.955803 40.817061, -73.955587 40.817419, -73.955529 40.817629, -73.955294 40.81848, -73.953281 40.817633, -73.95319 40.817595, -73.953562 40.817083, -73.954089 40.816361, -73.954547 40.815737, -73.956185 40.816428, -73.957378 40.816933, -73.956931 40.817545))",0.536,0.147514262,0.0687728347302815,0.320525786207611,0.00215933489632928,0.254775212608005,0.044994309167996,0.299825798137354,0.0493037578070902,0.990366057218506,0.621491690166,0.62149169,"Low","Very High"
"77",2626,360610253002,"POLYGON ((-73.937982 40.843501, -73.937518 40.844137, -73.937145 40.84398, -73.936126 40.84355, -73.93659 40.842915, -73.937028 40.842314, -73.93842 40.842902, -73.937982 40.843501))",0.659,0.205992509,0.0560928433268859,0.594441290532691,0.0107404257844065,0.168557435282899,0.180611918397747,0.128056309760366,0.0232472115371674,0.989968545917891,0.541024019295397,0.541024019,"Low","High"
"78",2627,360610229003,"POLYGON ((-73.950453 40.82643, -73.94996 40.827104, -73.947117 40.825904, -73.947604 40.825233, -73.948099 40.824563, -73.95094 40.825757, -73.950453 40.82643))",0.667,0.072312084,0.104663657855147,0.295567964592217,0.00994868529062282,0.173201849750089,0.204491559540585,0.122774301716356,0.020913851988341,0.988086814570909,0.538376145541298,0.538376146,"Low","High"
"79",2628,360610036022,"POLYGON ((-73.992326 40.724909, -73.992209 40.725231, -73.992132 40.725445, -73.992061 40.725642, -73.991794 40.726391, -73.98987 40.725582, -73.990345 40.724928, -73.99082 40.724275, -73.988451 40.723277, -73.988643 40.722933, -73.989392 40.723174, -73.990274 40.723426, -73.991022 40.723649, -73.991256 40.723723, -73.992604 40.724136, -73.992326 40.724909))",0.771,0.143067847,0.122501611863314,0.17488584096501,0.0304484062276227,0.29487226146811,0.614834786297906,0.0847188794897445,0.0447538677005918,0.990273274938795,0.586427025353063,0.586427025,"Medium","Very High"
"80",2629,360610183006,"POLYGON ((-73.971296 40.79533, -73.970836 40.795963, -73.969415 40.795361, -73.96987 40.794736, -73.970368 40.794051, -73.971788 40.794651, -73.971296 40.79533))",0.771,0,0.0676982591876209,0.129003677163893,0.0184309197523452,0.245718571392319,0.462751323390232,0.0195861013558007,0.0214563786184411,0.98986252314246,0.572596145180821,0.572596145,"Low","High"
"81",2630,360610175001,"POLYGON ((-73.981932 40.790548, -73.980109 40.79313, -73.979885 40.793046, -73.979715 40.792978, -73.977691 40.792164, -73.975989 40.791438, -73.976449 40.790814, -73.976904 40.790186, -73.977433 40.790411, -73.978707 40.790952, -73.979395 40.791245, -73.979862 40.790614, -73.980357 40.789941, -73.981595 40.790384, -73.981766 40.790455, -73.981932 40.790548))",0.507,0.290386521,0.121856866537718,0.281641881176198,0.00934168534310579,0.252071854441499,0.10697056261743,0.167670319715606,0.0409013087330184,0.990114290180483,0.533340105947721,0.533340106,"Low","Very High"
"82",2631,360610195001,"POLYGON ((-73.972899 40.803383, -73.97195 40.804708, -73.971133 40.805802, -73.970841 40.805685, -73.970693 40.80563, -73.968559 40.804853, -73.968048 40.804684, -73.966701 40.804169, -73.967142 40.803568, -73.967585 40.802932, -73.96912 40.803563, -73.96956 40.802938, -73.970047 40.802265, -73.970273 40.80236, -73.972356 40.803172, -73.9725 40.803217, -73.972657 40.803277, -73.972899 40.803383))",0.617,0.221957041,0.0982162045991833,0.108600459850133,0.0112328070850625,0.418277365554727,0.376416791351823,0.274228775574373,0.0598959293272251,0.989650477591597,0.452987951846712,0.452987952,"Low","Very High"
"83",2632,360610157002,"POLYGON ((-73.978293 40.778095, -73.976315 40.77726, -73.97614 40.777186, -73.975461 40.776899, -73.975955 40.77622, -73.976645 40.776509, -73.9788 40.77741, -73.978293 40.778095))",0.648,0.17184265,0.115839243498818,0.327970691612814,0.0416395555904357,0.166266013929317,0.121965851075307,0.152505200738466,0.0206223052766558,0.989822801655299,0.561797375393453,0.561797375,"High","High"
"84",2633,360610106013,"POLYGON ((-73.963412 40.757637, -73.962925 40.758309, -73.962116 40.75797, -73.961636 40.757768, -73.960671 40.757364, -73.961158 40.756688, -73.961885 40.756994, -73.962524 40.757263, -73.96296 40.757446, -73.963412 40.757637))",0.504,0.344916345,0.0919836664517516,0.368170416104619,0.0178654711135287,0.0941756558816708,0,0.0574297127768408,0.0263652819566496,0.990803388815951,0.735591945613722,0.735591946,"Low","High"
"85",2634,360610118002,"POLYGON ((-73.962145 40.767631, -73.962014 40.767812, -73.961544 40.767613, -73.961403 40.767554, -73.961196 40.767467, -73.960497 40.767172, -73.959777 40.766868, -73.960233 40.76624, -73.96165 40.766839, -73.961883 40.766937, -73.96247 40.767185, -73.962145 40.767631))",0.378,0.2406639,0.0984311197077154,0.244740656683086,0.0441447156258275,0.176510180420371,0.476844667697345,0,0,0.989411951049294,0.727113342432668,0.727113342,"High","Low"
"86",2635,360610216002,"POLYGON ((-73.954394 40.800659, -73.952458 40.799843, -73.952408 40.799, -73.954854 40.800031, -73.954394 40.800659))",0.817,0.061465721,0.0539436922415646,0.233091631440673,0.0053620665642227,0.251075625146635,0.518895547798358,0.074288821455356,0,0.99069736604052,0.516296876459321,0.516296876,"Low","Low"
